domain,title,url
billmuehlenberg.com,,https://billmuehlenberg.com/2020/05/08/the-state-mandatory-health-care-and-eugenics/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/05/15/the-state-is-not-absolute/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/05/22/corona-all-lives-matter/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/05/11/our-chairman-andrews-graciously-decides-to-lift-some-restrictions/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/06/08/the-end-of-covid-and-the-ongoing-hypocrisy-of-our-leaders/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/05/12/fear-fascism-and-fealty/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/05/14/further-thoughts-on-the-passing-corona-scene/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/22/corona-my-government-right-or-wrong/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/20/corona-crisis-and-experts/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/21/a-pro-life-take-on-the-corona-crisis/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/25/corona-christ-judgment-and-lament/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/27/on-corona-tracking-apps/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/26/corona-policy-facts-versus-fear/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/29/the-rise-of-statism-and-the-reduction-of-the-individual/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/05/01/corona-facts-and-realities/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/05/02/covid-1984-concerns/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/05/04/the-corona-rebel-alliance/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/05/03/our-naming-and-shaming-corona-pharisees/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/05/05/christianity-and-the-state/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/05/07/corona-martyr-shelley-luther-here-i-stand/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/01/closing-churches-during-the-corona-crises/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/02/02/the-lunatic-left-on-full-display/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/03/12/crises-liberty-and-the-state/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/03/10/difficult-bible-passages-psalm-9110/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/03/14/coronavirus-christianity-history-and-faith/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/03/16/the-intersection-of-the-state-and-coronavirus/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/03/15/dealing-with-disease-disaster-and-discipleship/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/02/crises-lockdowns-family-and-priorities/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/03/the-latest-corona-numbers-and-a-reality-check/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/05/emergencies-big-government-and-freedom/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/06/the-queen-crises-and-christ/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/06/police-states-and-the-corona-clampdown/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/07/sheep-in-an-age-of-big-brother/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/08/we-really-like-big-brother-and-distrust-freedom/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/09/the-expansive-corona-police-state/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/10/corona-the-numbers-and-some-hard-questions/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/11/corona-and-the-rule-of-law/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/12/the-latest-cases-of-covidiocy/
billmuehlenberg.com,,https://billmuehlenberg.com/2020/04/10/on-our-corona-surveillance-state/
