domain,title,url
eutimes.net,,https://www.eutimes.net/2020/04/us-government-officially-labels-covid-19-a-chinese-artificial-bioweapon-escaped-from-wuhan-lab/
eutimes.net,,https://www.eutimes.net/2020/05/tanzanian-president-says-coronavirus-is-a-hoax-after-tests-find-goat-milk-and-fruits-covid-19-positive/
eutimes.net,,https://www.eutimes.net/2020/05/romania-pays-citizens-in-bribes-to-say-they-died-of-covid-19-to-falsely-inflate-numbers/
eutimes.net,,https://www.eutimes.net/2020/05/italian-deputy-denounces-statistical-fraud-of-covid-19-deaths-to-impose-dictatorship/
eutimes.net,,https://www.eutimes.net/2020/05/trump-goes-off-script-and-admits-the-truth-covid-19-will-go-away-without-a-vaccine/
eutimes.net,,https://www.eutimes.net/2020/05/doctors-now-blaming-serious-side-effects-from-childhood-vaccines-on-covid-19/
eutimes.net,,https://www.eutimes.net/2020/05/russia-says-it-has-gained-herd-immunity-to-covid-19/
eutimes.net,,https://www.eutimes.net/2020/05/who-offered-20million-bribe-to-destroy-covid-19-cure-made-by-madagascar-president-andry-rajoelina/
eutimes.net,,https://www.eutimes.net/2020/05/russia-exposes-covid-19-with-scientific-data-as-a-hoax-says-its-a-fake-pandemic/
eutimes.net,,https://www.eutimes.net/2020/04/stockholm-syndrome-study-claims-people-trust-their-leaders-even-more-after-covid-19-lockdown/
eutimes.net,,https://www.eutimes.net/2020/05/catholics-okay-with-dangerous-covid-19-vaccine-but-just-not-one-made-with-aborted-fetal-tissue/
eutimes.net,,https://www.eutimes.net/2020/05/uk-nhs-doctor-exposes-the-plandemic-ive-signed-death-certificates-during-covid-19-and-i-know/
eutimes.net,,https://www.eutimes.net/2020/05/african-poachers-are-freely-killing-all-wild-animals-because-of-covid-19-lockdowns/
eutimes.net,,https://www.eutimes.net/2020/05/with-millions-of-americans-out-rioting-what-about-covid-19-its-all-a-hoax-including-the-riots/
eutimes.net,,https://www.eutimes.net/2020/06/covid-19-apocalypse-exposed-as-a-total-hoax-by-uk-lockdown-czar-wheres-the-outrage/
eutimes.net,,https://www.eutimes.net/2020/03/they-have-been-lying-from-the-start-medics-sue-french-pm-ex-minister-over-covid-19-inaction/
eutimes.net,,https://www.eutimes.net/2020/03/jews-demand-national-guard-protect-them-from-neo-nazis-who-want-to-infect-them-with-covid-19/
eutimes.net,,https://www.eutimes.net/2020/04/henry-kissinger-calls-for-global-nwo-government-even-us-cant-defeat-covid-19-alone/
eutimes.net,,https://www.eutimes.net/2020/04/smoking-and-vaping-protects-you-from-coronavirus-covid-19-according-to-new-study/
eutimes.net,,https://www.eutimes.net/2020/04/bill-gates-continues-to-push-immunity-passports-tech-enabled-surveillance-state/
eutimes.net,,https://www.eutimes.net/2020/05/israel-proposes-mark-of-the-beast-calls-for-all-children-to-be-microchipped-first/
eutimes.net,,https://www.eutimes.net/2020/05/uk-government-coronavirus-data-is-nonsense-dhsc-epidemiologist-says/
eutimes.net,,https://www.eutimes.net/2020/05/thousands-of-germans-riot-against-coronahoax-lockdowns-revolution-imminent/
eutimes.net,,https://www.eutimes.net/2020/06/the-internet-censorship-bubble-is-about-to-burst/
eutimes.net,,https://www.eutimes.net/2020/05/minneapolis-cops-murder-man-on-video-by-suffocating-him-with-knee-for-defying-coronavirus-lockdown/
eutimes.net,,https://www.eutimes.net/2020/05/us-cdc-says-antibody-tests-are-false-so-people-who-already-had-coronavirus-still-need-to-be-vaccinated/
eutimes.net,,https://www.eutimes.net/2020/05/belgium-will-send-migrant-kids-to-schools-untested-for-coronavirus-because-it-would-be-racist-to-test-them/
eutimes.net,,https://www.eutimes.net/2020/05/belarus-reaps-benefits-of-correct-covid-response-while-russia-sees-economic-pain-from-overreaction/
eutimes.net,,https://www.eutimes.net/2020/06/650000-migrants-ready-to-leave-libya-for-europe-un-report-reveals/
eutimes.net,,https://www.eutimes.net/2020/06/enraged-italians-abandon-masks-denounce-pandemic-as-scam/
eutimes.net,,https://www.eutimes.net/2020/06/thousands-of-illegal-migrants-riot-in-france-against-the-police-and-demanding-citizenship/
eutimes.net,,https://www.eutimes.net/2020/06/tucker-carlson-calls-out-trump-as-a-puppet-of-jared-kushner/
eutimes.net,,https://www.eutimes.net/2007/09/origins-of-diseases-pests-and-parasites/
eutimes.net,,https://www.eutimes.net/2020/02/chinese-doctors-warn-people-can-get-infected-with-coronavirus-2nd-time-immune-system-doesnt-remember-it/
eutimes.net,,https://www.eutimes.net/2020/02/chinese-scientists-coronavirus-is-a-man-made-virus-from-a-laboratory-in-wuhan/
eutimes.net,,https://www.eutimes.net/2020/02/study-coronavirus-is-a-bioweapon-with-gain-of-function-property-for-efficient-spreading/
eutimes.net,,https://www.eutimes.net/2020/02/japan-releases-thousands-of-potentially-infected-diamond-princess-passengers-onto-the-streets-of-tokyo/
eutimes.net,,https://www.eutimes.net/2020/02/first-death-from-coronavirus-confirmed-in-europe/
eutimes.net,,https://www.eutimes.net/2020/02/vietnam-imposes-first-mass-quarantine-outside-of-china-10000-residents-on-lockdown/
eutimes.net,,https://www.eutimes.net/2020/02/china-suspends-parliament-meeting-for-first-time-in-decades/
eutimes.net,,https://www.eutimes.net/2020/02/coronavirus-has-mutated-iran-attacked-by-a-different-strain-from-wuhan/
eutimes.net,,https://www.eutimes.net/2020/06/official-german-covid-secret-report-leaks-denounces-virus-as-global-false-alarm/
eutimes.net,,https://www.eutimes.net/2020/06/health-experts-say-coronavirus-is-the-fault-of-white-supremacists/
eutimes.net,,https://www.eutimes.net/2020/06/italy-dangerous-nanoparticles-contaminating-many-vaccines/
eutimes.net,,https://www.eutimes.net/2020/06/multicultural-fighter-and-mutant-psychopath-winston-churchills-statue-defaced-by-blm-rioters-in-uk/
eutimes.net,,https://www.eutimes.net/2020/06/another-coronavirus-scam-exposed-governments-and-who-used-data-from-company-that-has-nothing-to-do-with-medicine/
eutimes.net,,https://www.eutimes.net/2020/06/isis-jihadis-celebrate-blm-riots-in-hope-they-will-weaken-the-west/
eutimes.net,,https://www.eutimes.net/2020/05/us-fakes-deaths-of-children-dying-of-accidents-as-coronavirus-victims/
eutimes.net,,https://www.eutimes.net/2020/02/globalists-want-coronavirus-to-spread-everywhere-and-kick-start-the-apocalypse/
eutimes.net,,https://www.eutimes.net/2020/05/belarus-becomes-one-of-the-only-countries-in-the-world-to-hold-military-parade-ignoring-coronavirus/
eutimes.net,,https://www.eutimes.net/2020/05/trump-prepares-army-to-forcefully-vaccinate-all-americans-against-coronavirus/
eutimes.net,,https://www.eutimes.net/2020/05/france-congolese-caregiver-arrested-over-rape-of-92-year-old-women-in-nursing-home/
eutimes.net,,https://www.eutimes.net/2020/05/new-house-bill-to-reduce-us-dependence-on-china-by-increasing-dependence-on-israel/
eutimes.net,,https://www.eutimes.net/2020/05/us-house-resolution-6666-is-a-100-billion-plan-to-mass-quarantine-coronavirus-spreaders/
eutimes.net,,https://www.eutimes.net/2020/02/coronavirus-now-at-large-in-us-california-trump-cdc-freak-out/
eutimes.net,,https://www.eutimes.net/2020/05/vatican-will-be-check-church-goers-for-fever-before-sunday-mass/
eutimes.net,,https://www.eutimes.net/2020/02/israel-announces-that-they-already-have-the-coronavirus-vaccine-will-save-the-world-in-weeks/
eutimes.net,,https://www.eutimes.net/2020/03/pakistani-muslim-deliberately-spread-coronavirus-in-italy-infected-hundreds-of-people/
eutimes.net,,https://www.eutimes.net/2020/03/video-leak-from-iran-shows-hundreds-of-coronavirus-dead-while-they-officially-say-they-have-only-66/
eutimes.net,,https://www.eutimes.net/2020/03/texas-state-sues-cdc-after-they-were-caught-trying-to-intentionally-spread-coronavirus-in-mall/
eutimes.net,,https://www.eutimes.net/2020/03/coronavirus-is-a-combination-of-sars-and-aids-that-causes-permanent-lung-damage-chinese-doctors/
eutimes.net,,https://www.eutimes.net/2020/02/pandemic-whistleblowers-in-china-forced-to-make-confessions-just-like-in-us-are-de-platformed-smeared/
eutimes.net,,https://www.eutimes.net/2020/03/beijing-says-world-shouldnt-say-wuhan-virus-because-it-may-not-have-originated-in-china/
eutimes.net,,https://www.eutimes.net/2020/03/jewish-doctor-infects-aipac-cpac-and-possibly-entire-us-senate-and-house-with-coronavirus-media-covers-it-up/
eutimes.net,,https://www.eutimes.net/2020/03/accelerationist-pope-francis-trying-to-spread-covid19-urges-priests-to-visit-comfort-coronavirus-sufferers/
eutimes.net,,https://www.eutimes.net/2020/03/ohio-has-100000-coronavirus-cases-top-health-official-says/
eutimes.net,,https://www.eutimes.net/2020/03/eus-mild-response-to-coronavirus-pandemic-could-be-the-final-nail-in-the-coffin-for-european-union/
eutimes.net,,https://www.eutimes.net/2020/05/george-soros-worried-that-coronavirus-could-end-the-eu/
eutimes.net,,https://www.eutimes.net/2020/05/france-to-teach-kids-arabic-in-schools/
eutimes.net,,https://www.eutimes.net/2020/05/soros-thinks-that-germany-is-a-greater-threat-than-covid-or-china/
eutimes.net,,https://www.eutimes.net/2020/05/italian-lawmaker-demands-bill-gates-be-arrested-for-crimes-against-humanity/
eutimes.net,,https://www.eutimes.net/2020/05/bill-gates-calls-for-pandemic-2/
eutimes.net,,https://www.eutimes.net/2020/05/mainstream-media-pushing-hoaxes-about-muh-coronavirus-kids-while-data-shows-children-are-immune/
eutimes.net,,https://www.eutimes.net/2020/03/coronavirus-is-a-hoax-meant-to-take-away-your-freedoms-ron-paul/
